time,feed_rate,classifier_speed,tension_pressure,mill_fan_speed,main_drive_speed,recirculation_damper_position,stack_damper_position,hotgas_generator_load,total_specific_energy,tonnage,roller_height_1,roller_height_2,roller_height_3,roller_height_4,roller_temperature
1970-11-29 10:20:00.001,19.8183650970459,86.02409362792969,141.85384368896484,90.0,76.5,61.23046875,99.93489074707033,14.106887817382812,45.707645258938165,41916.0,35.657989501953125,32.06768798828125,29.9461669921875,30.435760498046875,43.124999046325684
1970-11-29 10:20:00.993,19.87734031677246,86.02409362792969,142.626953125,90.0,77.0,61.23046875,99.93489074707033,14.131418228149414,45.35844471177766,41916.0,38.758697509765625,30.354156494140625,31.93170166015625,29.238998413085938,43.124999046325684
1970-11-29 10:20:01.992,19.87734031677246,86.02409362792969,142.626953125,90.0,77.0,61.23046875,99.93489074707033,14.131418228149414,45.35844471177766,41916.0,38.758697509765625,30.354156494140625,31.93170166015625,29.238998413085938,43.124999046325684
1970-11-29 10:20:03.002,19.944095611572266,86.02409362792969,142.48046875,90.0,76.70000457763672,61.23046875,99.93851470947266,14.195688247680664,46.816101927518424,41916.0,33.48207092285156,32.80206298828125,27.87904357910156,31.36053466796875,43.124999046325684
1970-11-29 10:20:04.001,19.919761657714844,85.96385955810547,141.40625,90.0,75.5,61.23046875,99.93489074707033,14.23814582824707,49.19685232004161,41916.0,34.46124267578125,28.17822265625,27.307861328125,29.34779357910156,43.124999046325684
1970-11-29 10:20:05.001,19.919761657714844,85.96385955810547,141.40625,90.0,75.5,61.23046875,99.93489074707033,14.23814582824707,49.19685232004161,41916.0,34.46124267578125,28.17822265625,27.307861328125,29.34779357910156,43.124999046325684
1970-11-29 10:20:06.001,19.930179595947266,85.96385955810547,141.8212890625,90.0,75.19999694824219,61.23046875,99.93851470947266,14.267674446105955,46.281683378386425,41916.0,35.57640075683594,26.46469116210937,25.458328247070312,26.65509033203125,43.124999046325684
1970-11-29 10:20:06.993,20.006759643554688,86.02409362792969,141.1214141845703,90.0,76.0,61.23046875,99.93489074707033,14.341283798217772,45.49695785344766,41916.0,34.95082092285156,26.60067749023437,21.07928466796875,27.253463745117188,43.124999046325684
1970-11-29 10:20:07.994,20.006759643554688,86.02409362792969,141.1214141845703,90.0,76.0,61.23046875,99.93489074707033,14.341283798217772,45.49695785344766,41916.0,34.95082092285156,26.60067749023437,21.07928466796875,27.253463745117188,43.124999046325684
1970-11-29 10:20:08.990,20.06336784362793,85.96385955810547,142.02474975585938,90.0,75.70000457763672,61.23046875,99.93489074707033,14.387404441833496,45.15748556680812,41916.0,35.92999267578125,32.774871826171875,27.7430419921875,29.619781494140625,43.09999942779541
1970-11-29 10:20:10.003,20.13457679748535,86.02409362792969,142.3665313720703,90.0,76.0999984741211,61.23046875,99.93851470947266,14.416373252868652,44.79838138623537,41916.0,36.17477416992188,36.03875732421875,26.927078247070312,29.15740966796875,43.09999942779541
1970-11-29 10:20:10.994,20.13457679748535,86.02409362792969,142.3665313720703,90.0,76.0999984741211,61.23046875,99.93851470947266,14.416373252868652,44.79838138623537,41916.0,36.17477416992188,36.03875732421875,26.927078247070312,29.15740966796875,43.09999942779541
1970-11-29 10:20:12.003,20.1227970123291,86.02409362792969,141.87010955810547,90.0,76.0999984741211,61.23046875,99.93851470947266,14.479870796203612,47.13155634602419,41916.0,34.352447509765625,30.109375,28.314239501953125,28.42303466796875,43.124999046325684
1970-11-29 10:20:12.991,20.06694221496582,86.02409362792969,141.1539764404297,90.0,75.5,61.23046875,99.93851470947266,14.530203819274902,44.8496462788155,41916.0,33.019683837890625,30.16375732421875,25.104736328125,27.79745483398437,43.124999046325684
1970-11-29 10:20:14.001,20.06694221496582,86.02409362792969,141.1539764404297,90.0,75.5,61.23046875,99.93851470947266,14.530203819274902,44.8496462788155,41916.0,33.019683837890625,30.16375732421875,25.104736328125,27.79745483398437,43.124999046325684
1970-11-29 10:20:14.990,20.05516624450684,85.90361785888672,142.09798431396484,90.0,75.9000015258789,61.23046875,99.93851470947266,14.56259059906006,47.13946487973055,41916.0,34.0804443359375,29.0758056640625,26.4375,30.925338745117188,43.09999942779541
1970-11-29 10:20:15.991,20.04165267944336,85.96385955810547,142.83040618896484,90.0,76.70000457763672,61.23046875,99.93851470947266,14.61167335510254,46.803936827427165,41916.0,39.84664916992188,28.967010498046875,32.475677490234375,29.89178466796875,43.09999942779541
1970-11-29 10:20:16.991,20.04165267944336,85.96385955810547,142.83040618896484,90.0,76.70000457763672,61.23046875,99.93851470947266,14.61167335510254,46.803936827427165,41916.0,39.84664916992188,28.967010498046875,32.475677490234375,29.89178466796875,43.09999942779541
1970-11-29 10:20:18.004,20.036359786987305,86.08433532714844,141.748046875,90.0,76.0999984741211,61.23046875,99.93851470947266,14.68657112121582,46.12628418394103,41916.0,38.595489501953125,30.979736328125,31.4149169921875,28.314239501953125,43.09999942779541
1970-11-29 10:20:19.004,20.052309036254883,86.02409362792969,141.9759063720703,90.0,75.70000457763672,61.23046875,99.93489074707033,14.72323226928711,49.17174918923238,41916.0,38.051513671875,34.73321533203125,26.73667907714844,26.845489501953125,43.09999942779541
1970-11-29 10:20:19.995,20.052309036254883,86.02409362792969,141.9759063720703,90.0,75.70000457763672,61.23046875,99.93489074707033,14.72323226928711,49.17174918923238,41916.0,38.051513671875,34.73321533203125,26.73667907714844,26.845489501953125,43.09999942779541
1970-11-29 10:20:20.991,19.98844337463379,85.96385955810547,141.6015625,90.0,75.30000305175781,61.23046875,99.93851470947266,14.777015686035156,47.73765110283204,41916.0,33.536468505859375,28.93980407714844,25.784713745117188,23.85357666015625,43.09999942779541
1970-11-29 10:20:21.991,19.96083641052246,86.02409362792969,141.45508575439453,90.0,75.80000305175781,61.23046875,99.93851470947266,14.836187362670898,46.01233972277907,41916.0,35.875579833984375,29.86456298828125,23.03759765625,30.571746826171875,43.09999942779541
1970-11-29 10:20:22.991,19.96083641052246,86.02409362792969,141.45508575439453,90.0,75.80000305175781,61.23046875,99.93851470947266,14.836187362670898,46.01233972277907,41916.0,35.875579833984375,29.86456298828125,23.03759765625,30.571746826171875,43.09999942779541
1970-11-29 10:20:23.994,19.946163177490234,86.02409362792969,142.3583984375,90.0,76.5,61.23046875,99.93851470947266,14.869710922241213,45.67569792266513,41916.0,37.53472900390625,31.2789306640625,23.635986328125,31.00692749023437,43.09999942779541
1970-11-29 10:20:24.992,19.93928909301757,86.02409362792969,142.29329681396484,90.0,76.4000015258789,61.23046875,99.93489074707033,14.917757034301758,45.98596193010668,41916.0,36.36517333984375,31.469314575195312,31.088531494140625,26.029510498046875,43.09999942779541
1970-11-29 10:20:26.004,19.93928909301757,86.02409362792969,142.29329681396484,90.0,76.4000015258789,61.23046875,99.93489074707033,14.917757034301758,45.98596193010668,41916.0,36.36517333984375,31.469314575195312,31.088531494140625,26.029510498046875,43.09999942779541
1970-11-29 10:20:26.993,19.985498428344727,86.02409362792969,142.0491485595703,90.0,76.0999984741211,61.23046875,99.93489074707033,14.979388236999512,47.22933584598895,41916.0,37.99711608886719,33.890045166015625,27.22625732421875,25.458328247070312,43.09999942779541
