time,feed_rate,classifier_speed,tension_pressure,mill_fan_speed,main_drive_speed,recirculation_damper_position,stack_damper_position,hotgas_generator_load,total_specific_energy,tonnage,roller_height_1,roller_height_2,roller_height_3,roller_height_4,roller_temperature
2023-03-18 18:25:51,26.712940216064453,95.54216766357422,155.68033599853516,92.19696807861328,87.5,61.08940887451172,99.98553466796876,9.314940452575684,41.11735936048092,193813.0,25.104766845703125,23.58160400390625,26.247100830078125,23.907989501953125,33.12500047683716
2023-03-18 18:25:52,26.71239852905273,95.84337615966795,155.10254669189453,92.19696807861328,86.79999542236328,61.08940887451172,99.98553466796876,9.287816047668455,42.43715532820802,193813.0,25.94793701171875,24.506378173828125,23.635986328125,22.901611328125,33.12500047683716
2023-03-18 18:25:53,26.610944747924805,96.26506042480467,156.18489837646484,92.1212158203125,87.0,61.08940887451172,99.98191833496094,9.270784378051758,43.45493910856944,193813.0,23.41841125488281,24.941558837890625,23.39120483398437,26.0023193359375,33.12500047683716
2023-03-18 18:25:54,26.48037910461425,96.32530212402344,156.05467987060547,91.96969604492188,87.0999984741211,61.08940887451172,99.98553466796876,9.259300231933594,41.998109677458864,193813.0,25.839141845703125,24.098388671875,25.75752258300781,22.221649169921875,33.12500047683716
2023-03-18 18:25:55,26.41512489318848,96.02409362792967,155.2897186279297,91.8939437866211,86.79999542236328,61.08940887451172,99.98553466796876,9.255849838256836,42.57219004251024,193813.0,23.58160400390625,23.71759033203125,21.21527099609375,24.12557983398437,33.12500047683716
2023-03-18 18:25:56,26.40715217590332,95.78313446044922,156.0302734375,91.8939437866211,86.69999694824219,61.08940887451172,99.98553466796876,9.234515190124512,42.49667181968765,193813.0,22.874420166015625,24.39756774902344,22.3304443359375,20.834503173828125,33.12500047683716
2023-03-18 18:25:57,26.404783248901367,95.84337615966795,155.9326171875,91.8939437866211,86.4000015258789,61.08940887451172,99.98553466796876,9.197535514831545,42.46309952584246,193813.0,20.426513671875,25.02314758300781,24.39756774902344,26.0023193359375,33.12500047683716
2023-03-18 18:25:58,26.4133415222168,95.96385192871094,155.16764068603516,92.0454559326172,86.69999694824219,61.08940887451172,99.98553466796876,9.17401885986328,43.2052531311294,193813.0,24.451980590820312,27.98785400390625,19.066558837890625,23.472808837890625,33.12500047683716
2023-03-18 18:25:59,26.36223602294922,96.08433532714844,155.9488983154297,92.1212158203125,87.80000305175781,61.08940887451172,99.98191833496094,9.153518676757812,42.02692722099723,193813.0,22.303253173828125,22.79281616210937,25.975112915039062,23.41839599609375,33.12500047683716
2023-03-18 18:26:00,26.30412483215332,96.1445770263672,155.60709381103516,92.0454559326172,86.79999542236328,61.08940887451172,99.98553466796876,9.136918067932127,42.903348046619314,193813.0,22.41204833984375,24.01678466796875,21.296875,20.916091918945312,33.12500047683716
