Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,baseline,batch_size,class_weight,data,epochs,frequency,initial_epoch,layers/channels,min_delta,model_key,monitor,opt_amsgrad,opt_beta_1,opt_beta_2,opt_clipnorm,opt_clipvalue,opt_ema_momentum,opt_ema_overwrite_frequency,opt_epsilon,opt_global_clipnorm,opt_gradient_accumulation_steps,opt_learning_rate,opt_loss_scale_factor,opt_name,opt_use_ema,opt_weight_decay,patience,restore_best_weights,sample_weight,sampling_stepsize,shuffle,smoothing_func,steps_per_epoch,transient_data_length,validation_batch_size,validation_freq,validation_split,validation_steps,window_width,loss,mean_absolute_error,stopped_epoch,test_mae_static,test_mae_transient,test_mse_static,test_mse_transient,val_loss,val_mean_absolute_error,validation_loss,validation_mean_absolute_error
2024-08-31 06:34:09,4.5min,5fd35132a9534dcd806a64f5a61fd184,dapper-skunk-984,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,10,0.0011678802547976375,0.02609632909297943,12,0.03692133089053988,0.023649260453634736,0.002151429251566655,0.0008880771733391328,0.0009485559421591461,0.024317743256688118,0.0009485559421591461,0.024317743256688118
2024-08-31 06:33:59,5.6s,d224a867b6614d458cfa02a007c0fd08,fearless-ant-361,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,64,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{4},,,,,10,,,,0.06670001009110237,0.04506392513879067,0.006075374101562163,0.002924221603794943,,,,
2024-08-31 06:33:49,5.6s,8de66df1406947a08ed17e51c4208d88,delightful-jay-429,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,16,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{4},,,,,10,,,,0.06670001009110237,0.04506392513879067,0.006075374101562163,0.002924221603794943,,,,
2024-08-31 06:33:39,5.6s,33f40691496d47148669dd69b0613fca,sedate-lamb-655,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,8,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{4},,,,,10,,,,0.06670001009110237,0.04506392513879067,0.006075374101562163,0.002924221603794943,,,,
2024-08-31 06:33:29,5.5s,bd4dad45a18f4dcb9455eac2b95503b0,luminous-hog-280,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,64,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{4},,,,,10,,,,0.05299671416518835,0.026092664959612433,0.004312552934328825,0.0011502830420461868,,,,
2024-08-31 06:33:19,5.5s,9d454c3472e848ef97c2394b7f4014b7,sedate-shoat-554,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,16,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{4},,,,,10,,,,0.05299671416518835,0.026092664959612433,0.004312552934328825,0.0011502830420461868,,,,
2024-08-31 06:33:10,5.5s,1dc5cb2ae827498e93d9a75a1d56d786,casual-stork-405,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,8,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{'rolling_mean'},,{4},,,,,10,,,,0.05299671416518835,0.026092664959612433,0.004312552934328825,0.0011502830420461868,,,,
2024-08-31 06:28:35,4.5min,b78c0094ae96499b919f09b35203fed0,marvelous-cow-403,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,10,0.002145668724551797,0.03132833167910576,1,0.0455707349692868,0.0283745271293819,0.002843148464158419,0.0012583724745921258,0.0020349964033812284,0.03306791931390762,0.0020349964033812284,0.03306791931390762
2024-08-31 06:22:43,5.8min,ab3070aae559484f9aa51c693fa67cce,colorful-gnat-370,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,10,0.0017308120150119066,0.02764875814318657,16,0.030119526411655037,0.02281548678361861,0.0014229711123472663,0.0008476608753783814,0.0016216684598475695,0.02838020958006382,0.0016216684598475695,0.02838020958006382
2024-08-31 06:16:27,6.2min,b1b9bf67dfb144558ba951382ee79f60,aged-snipe-428,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,10,0.0016914798179641366,0.0273231603205204,,0.02507216446385574,0.02249841653564651,0.001055887469663902,0.0008214625051175927,0.0016677251551300287,0.029056983068585396,0.0016677251551300287,0.029056983068585396
2024-08-31 06:11:09,5.2min,94b7105119084f1b86803575e1f8eb25,nosy-horse-372,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,10,0.0011980523122474551,0.01914188265800476,3,0.04757589525273488,0.014429001094430486,0.0025975995824044015,0.0004338246287726632,0.001086013508029282,0.019291669130325317,0.001086013508029282,0.019291669130325317
2024-08-31 06:06:11,4.9min,4ee9b7adae344a77b23cceefd146af76,abrasive-kite-544,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,10,0.0013333878014236689,0.020611101761460304,4,0.018640917623761345,0.015853446106065018,0.0005264436776742629,0.0004377591528729812,0.0012160956393927336,0.021988574415445328,0.0012160956393927336,0.021988574415445328
2024-08-31 06:01:35,4.5min,adb86fed71144a7591fe878fb6e3de17,painted-seal-554,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,10,0.0010903249494731426,0.017414649948477745,12,0.03595013764505029,0.013910158079229821,0.0020404412008649467,0.000346331903917522,0.0009937917347997427,0.018484560772776604,0.0009937917347997427,0.018484560772776604
2024-08-31 05:57:16,4.2min,6506e405655d4e4cb475de467dfe2954,carefree-swan-275,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,10,0.0008283336064778268,0.020700465887784958,2,0.010408753564460542,0.02035731715822687,0.00017236836053187757,0.0006291166517733115,0.0008390602306462824,0.023449234664440155,0.0008390602306462824,0.023449234664440155
2024-08-31 05:52:54,4.3min,0f05c8525a5946768462100bae3b49f5,funny-hare-838,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,10,0.0009992648847401142,0.021680178120732307,1,0.027141925894009596,0.02326164947346632,0.0010288357881485487,0.0007530820604042676,0.000770001148339361,0.022429076954722404,0.000770001148339361,0.022429076954722404
2024-08-31 05:48:16,4.6min,b02682edc32948c78e49fb84f42cd68c,serious-cat-275,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,10,0.0006215237081050873,0.01720302179455757,5,0.029442020576650664,0.013440228677043444,0.0010430642214848927,0.0003283557974832792,0.00040562800131738186,0.014492049813270569,0.00040562800131738186,0.014492049813270569
2024-08-31 05:43:27,4.8min,050b8cdb64634f7da4cb8ee7fdcd01c3,thundering-whale-305,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,10,0.0007810035021975636,0.019787553697824478,1,0.028602690693825653,0.04068628172486095,0.0009688607778066637,0.0019392835510880226,0.002001031069085002,0.04178622364997864,0.002001031069085002,0.04178622364997864
2024-08-31 05:37:58,5.4min,5825c5d8baaf4001b8cea269946af157,burly-panda-599,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,10,0.00048403357504867017,0.015549865551292896,11,0.03146529598955227,0.01433015001572784,0.0014777404058491912,0.000308445129119632,0.00039681902853772044,0.01592900976538658,0.00039681902853772044,0.01592900976538658
2024-08-31 05:32:47,5.1min,545bec51e855409a96ade32a76eba1d7,peaceful-trout-975,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,10,0.0007721083820797503,0.018697543069720268,2,0.028891661061748803,0.023886873809268076,0.000987270740987349,0.0007569627502506182,0.0006567341042682528,0.02173013985157013,0.0006567341042682528,0.02173013985157013
2024-08-31 05:32:36,6.1s,2030a971555b485994f40d1b5e2f8979,exultant-robin-898,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,64,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{'filter'},,{4},,,,,10,,,,0.06383060410354326,0.0411484660831246,0.005269743254799125,0.002331861831437582,,,,
2024-08-31 05:32:25,6.8s,5bdc887ac14b47e5be48f245c6fce6b1,rebellious-colt-499,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,16,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{'filter'},,{4},,,,,10,,,,0.06383060410354326,0.0411484660831246,0.005269743254799125,0.002331861831437582,,,,
2024-08-31 05:32:14,6.8s,cbb9247aa8c14787b491ab37c27bd050,angry-slug-836,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,8,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{'filter'},,{4},,,,,10,,,,0.06383060410354326,0.0411484660831246,0.005269743254799125,0.002331861831437582,,,,
2024-08-31 05:32:02,6.8s,f63c41437f2b40c2961a92270f1ac04a,carefree-smelt-663,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,64,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{'filter'},,{4},,,,,10,,,,0.05151879757542989,0.016428764676389852,0.0037703927015385326,0.0006211714789961405,,,,
2024-08-31 05:31:52,6.0s,0053d60a854d49b3a995be0d8db8a593,popular-duck-268,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,16,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{'filter'},,{4},,,,,10,,,,0.05151879757542989,0.016428764676389852,0.0037703927015385326,0.0006211714789961405,,,,
2024-08-31 05:31:42,5.6s,ebc11e32d1f84d179615a538f18a2a1e,serious-snail-625,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,8,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{'filter'},,{4},,,,,10,,,,0.05151879757542989,0.016428764676389852,0.0037703927015385326,0.0006211714789961405,,,,
2024-08-31 05:26:34,4.9min,9b63b7b9e8c147708323ff354c6e8267,skillful-cod-696,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,10,0.0011781470384448767,0.018070779740810394,7,0.03452380592622243,0.010612736011751098,0.0013626665976106368,0.0002736237403293944,0.0010414895368739963,0.017997518181800842,0.0010414895368739963,0.017997518181800842
2024-08-31 05:21:56,4.6min,2a8530e4f70f40388c7596464f7dcc2c,indecisive-fawn-536,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,10,0.0013006730005145073,0.01929343305528164,5,0.03347594333740059,0.013599585204047792,0.0012849919347289079,0.00039503013500839595,0.0011154675157740712,0.019286418333649635,0.0011154675157740712,0.019286418333649635
2024-08-31 05:16:16,5.6min,462c13e914144400a2dc6e229561e96c,angry-fawn-987,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'filter'},None,{4},None,1,0.2,None,10,0.0010366082424297929,0.016464876011013985,,0.03487381663390499,0.011010795630179614,0.0013288446185430506,0.00023352621394567936,0.0010129287838935852,0.01833818107843399,0.0010129287838935852,0.01833818107843399
2024-08-31 05:11:39,4.6min,9f0ee13461c744c9865a45f80245d4b0,treasured-lamb-867,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{4},None,1,0.2,None,5,0.0017404573736712337,0.028101835399866104,5,0.03295125177006344,0.02379023497060431,0.0016399229416702577,0.0008998390020985495,0.0016694975784048438,0.029203291982412338,0.0016694975784048438,0.029203291982412338
2024-08-31 05:06:36,5.0min,8ef7a84988314930b7d0424beced4101,secretive-cod-306,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{4},None,1,0.2,None,5,0.0016823139740154147,0.027396276593208313,15,0.0268900940161166,0.023552003290319083,0.0011890151370592716,0.0008817178541279423,0.0016614493215456605,0.029153788462281227,0.0016614493215456605,0.029153788462281227
2024-08-31 05:01:42,4.8min,cd99a00032444b3fa448fc39a6970c8c,languid-bee-990,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{4},None,1,0.2,None,5,0.002165420213714242,0.031210128217935562,3,0.04609982058817558,0.026827816312045373,0.002989018222995243,0.001132038530292421,0.0021005282178521156,0.0319005586206913,0.0021005282178521156,0.0319005586206913
2024-08-31 04:56:14,5.4min,cf4dadf21c1f4a79b23d7f067133ae76,unique-hawk-323,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{4},None,1,0.2,None,5,0.0011941057164222002,0.02647407166659832,6,0.025940189798656078,0.025937156167745123,0.0010982917756485436,0.0010317210766806716,0.0012486978666856885,0.028540104627609253,0.0012486978666856885,0.028540104627609253
2024-08-31 04:51:00,5.2min,d23bad95eda842a3a4566c2a6e18f334,industrious-cow-320,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{4},None,1,0.2,None,5,0.0012827155878767371,0.027151066809892654,5,0.03124383459664889,0.02352639193646223,0.0016176307790521662,0.0008681628615380476,0.0009802569402381778,0.02471945993602276,0.0009802569402381778,0.02471945993602276
2024-08-31 04:46:41,4.3min,ebbd5b7275ff41b591b972c3c29a48e8,loud-stag-326,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{4},None,1,0.2,None,5,0.001444307854399085,0.028293509036302567,2,0.03147495883361199,0.029362652023691864,0.0015876236680352953,0.0012730824423148478,0.0012779079843312502,0.028982093557715416,0.0012779079843312502,0.028982093557715416
2024-08-31 04:42:13,4.4min,dd05a3e3671a495884dfd88787815882,bouncy-ox-381,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{4},None,1,0.2,None,5,0.001398645923472941,0.028196485713124275,3,0.03916968619253554,0.02483409905831546,0.0022544958453207197,0.000960564995764407,0.0009622243233025074,0.024572869762778282,0.0009622243233025074,0.024572869762778282
2024-08-31 04:37:44,4.4min,9167b167570447d18fb07d0c1ffc85aa,judicious-gnat-127,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{4},None,1,0.2,None,5,0.0013297058176249266,0.027585681527853012,2,0.03287611387589285,0.028911389962465554,0.001695660550065114,0.0012527323355399622,0.001257384312339127,0.028889905661344528,0.001257384312339127,0.028889905661344528
2024-08-31 04:33:06,4.6min,f0526fee3dc2416b951745962ed3bdfc,debonair-chimp-823,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{4},None,1,0.2,None,5,0.0012504140613600612,0.026448354125022888,3,0.03699865469253478,0.025227246136305483,0.0018732566053153077,0.0009734000004037541,0.0009773250203579664,0.025006193667650223,0.0009773250203579664,0.025006193667650223
2024-08-31 04:32:56,5.6s,855d7f78f85e4275a5cf3953fd787512,abrasive-lynx-429,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,64,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{None},,{4},,,,,5,,,,0.06669252896026479,0.044042106609940804,0.006062510812950987,0.002833717592026659,,,,
2024-08-31 04:32:47,5.6s,a5a715e5880044d3ada7990087876264,hilarious-bee-190,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,16,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{None},,{4},,,,,5,,,,0.06669252896026479,0.044042106609940804,0.006062510812950987,0.002833717592026659,,,,
2024-08-31 04:32:37,5.8s,4b65f1d526744735940384b89f3fbf7a,popular-goat-962,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,8,,lasso_regression,,,,,,,,,,,,,,,,,,,,1,,{None},,{4},,,,,5,,,,0.06669252896026479,0.044042106609940804,0.006062510812950987,0.002833717592026659,,,,
2024-08-31 04:32:27,6.1s,8fcecb51e168401ca62d9e5e91ada9f8,unique-hound-259,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,64,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{None},,{4},,,,,5,,,,0.034744717633130175,0.024780415251827177,0.0017737274175560504,0.0009861797046708865,,,,
2024-08-31 04:32:18,5.5s,6ed874e81e4947a2b9a6619743432dca,angry-bat-40,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,16,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{None},,{4},,,,,5,,,,0.034744717633130175,0.024780415251827177,0.0017737274175560504,0.0009861797046708865,,,,
2024-08-31 04:32:09,5.5s,c1ba308a467249f4a145465140f20fce,fearless-asp-973,LOCAL,src/main.py,mlflow_user,FINISHED,,,,transient,,1,,8,,linear_regression,,,,,,,,,,,,,,,,,,,,1,,{None},,{4},,,,,5,,,,0.034744717633130175,0.024780415251827177,0.0017737274175560504,0.0009861797046708865,,,,
2024-08-31 04:28:16,2.0min,f6b5973d029d43c09c4463582c94930e,peaceful-shrike-801,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{2},None,1,0.2,None,60,0.017548559233546257,0.11932294815778732,1,0.16757069590048987,0.10405006252776254,0.02916434483626655,0.012465926042124957,0.014032930135726929,0.10933435708284378,0.014032930135726929,0.10933435708284378
2024-08-31 04:27:03,5.0min,1195ac3e1f364244959f8666373e19a2,adorable-slug-139,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{4},None,1,0.2,None,5,0.0019090228015556931,0.029373886063694954,4,0.03469963789146604,0.024698302186923024,0.0019571742112375434,0.000957493841235436,0.0017644050531089306,0.030222324654459953,0.0017644050531089306,0.030222324654459953
2024-08-31 04:26:12,2.0min,5e36da52cdc8496fb8fa1f7adeea5a70,delicate-sloth-40,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{2},None,1,0.2,None,60,0.004003103356808424,0.040615689009428024,9,0.054624207635875464,0.0402422798293577,0.0036127707882015773,0.0030319625455744494,0.0018789247842505574,0.03345833346247673,0.0018789247842505574,0.03345833346247673
2024-08-31 04:24:09,2.0min,8ef40be744734e8f82209fa9e8f6c6a4,lyrical-goat-214,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{2},None,1,0.2,None,60,0.005996443331241608,0.04864170774817467,3,0.05281653555541096,0.048655314545266205,0.003794715506880958,0.0058296725060252574,0.002916453406214714,0.0390801727771759,0.002916453406214714,0.0390801727771759
2024-08-31 04:22:05,2.0min,d812dbb209a947dfb03483accd5b2fe5,silent-vole-79,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{2},None,1,0.2,None,60,0.005278292112052441,0.04761558771133423,2,0.03868845699848875,0.04888437348324949,0.0021953485023727087,0.0051499712959964,0.0032567826565355062,0.040935564786195755,0.0032567826565355062,0.040935564786195755
2024-08-31 04:21:42,5.3min,5969e85dd97b48bab686871eb921a1e4,enchanting-roo-940,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{4},None,1,0.2,None,5,0.002036778721958399,0.030437620356678963,2,0.029223450809480727,0.030010776655359825,0.0013946876758110223,0.0013671881972331934,0.0021581933833658695,0.03483658656477928,0.0021581933833658695,0.03483658656477928
2024-08-31 04:19:57,2.1min,7b0cf632ec8c4b259707636080f02109,intrigued-hare-831,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{2},None,1,0.2,None,60,0.004092278890311718,0.042382143437862396,8,0.08614096318929773,0.037010939365716304,0.009410630531650125,0.002792714391990365,0.002057833131402731,0.03253772854804993,0.002057833131402731,0.03253772854804993
2024-08-31 04:17:43,2.2min,53e89b74edd84ead9806aef3d98c3dde,thundering-conch-735,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,dynamic_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{2},None,1,0.2,None,60,0.0029821095522493124,0.03799331560730934,17,0.08500543183082239,0.02995694634594305,0.009313085483360602,0.0015986975470468334,0.0014419666258618236,0.0283835306763649,0.0014419666258618236,0.0283835306763649
2024-08-31 04:15:43,5.9min,c4d4018e1ca3495d8c495f8e3de8a43e,merciful-sheep-569,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,8,0,lstm,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{4},None,1,0.2,None,5,0.0016915580490604043,0.027339057996869087,,0.024217906332830542,0.025073056767349118,0.0010000350478185335,0.0009924708683321237,0.001766615197993815,0.030512453988194466,0.001766615197993815,0.030512453988194466
2024-08-31 04:15:25,2.2min,0905094c16214f74ace3ffb763d57e62,delightful-ape-505,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{2},None,1,0.2,None,60,0.0015876670368015766,0.02949966862797737,3,0.034230796854711455,0.029427602966786565,0.001822396146544184,0.0013014684022249717,0.0012280058581382036,0.027324441820383072,0.0012280058581382036,0.027324441820383072
2024-08-31 04:13:01,2.3min,a6b86a97e8584db49a5f6270c5fb2f70,glamorous-eel-957,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,16,0,static_mlp,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{None},None,{2},None,1,0.2,None,60,0.0020647242199629545,0.030181551352143288,10,0.073501805813487,0.025892655240164215,0.006864054953248186,0.0010442529496078622,0.0012981835752725601,0.027661044150590897,0.0012981835752725601,0.027661044150590897
2024-08-31 04:11:17,4.4min,17b7c98fbc954739ab07186867ab6d3a,loud-panda-689,LOCAL,src/main.py,mlflow_user,FINISHED,None,16,None,transient,20,1,0,64,0,conv1d,val_loss,False,0.9,999,None,None,0.99,None,1E-07,None,None,0.0010000000474974513,None,adam,False,None,1,False,None,1,True,{'rolling_mean'},None,{4},None,1,0.2,None,5,0.0017917108489200473,0.028536245226860046,4,0.03574816676254213,0.02386731915679229,0.0018878752420100641,0.0009015122122807751,0.0017206728225573897,0.029745176434516907,0.0017206728225573897,0.029745176434516907
