time,feed_rate,classifier_speed,tension_pressure,mill_fan_speed,main_drive_speed,recirculation_damper_position,stack_damper_position,hotgas_generator_load,total_specific_energy,tonnage,roller_height_1,roller_height_2,roller_height_3,roller_height_4,roller_temperature
1972-03-19 16:20:13,15.996374130249023,89.63855743408203,188.9404296875,75.98484802246094,76.0,61.08940887451172,99.98915100097656,0.0,51.21687200947881,194173.0,19.33856201171875,23.445602416992188,20.34490966796875,22.52084350585937,33.725000858306885
1972-03-19 16:20:14,15.974699020385742,89.8795166015625,187.6953125,75.98484802246094,75.30000305175781,61.08940887451172,99.98915100097656,0.0,54.7262978960981,194173.0,16.10186767578125,23.826385498046875,21.160888671875,21.78646850585937,33.725000858306885
1972-03-19 16:20:15,15.937041282653809,90.24095916748048,187.67903900146484,75.98484802246094,75.70000457763672,61.08940887451172,99.98915100097656,0.0,51.754957977581384,194174.0,19.828125,19.338531494140625,21.432861328125,20.78009033203125,33.725000858306885
1972-03-19 16:20:16,15.884562492370604,90.24095916748048,185.498046875,75.98484802246094,76.0,61.08940887451172,99.98915100097656,0.0,50.158094198240406,194174.0,18.332183837890625,20.807281494140625,21.296875,23.309600830078125,33.725000858306885
1972-03-19 16:20:17,15.86018180847168,90.0,188.5579376220703,75.98484802246094,76.4000015258789,61.08940887451172,99.98915100097656,0.0,51.57491434767921,194174.0,18.38658142089844,21.94964599609375,18.631362915039062,21.07928466796875,33.725000858306885
1972-03-19 16:20:18,15.852170944213867,89.81927490234375,187.7034454345703,75.98484802246094,76.30000305175781,61.08940887451172,99.98915100097656,0.0,51.192161136734796,194174.0,16.020263671875,22.68402099609375,20.671295166015625,21.4600830078125,33.725000858306885
1972-03-19 16:20:19,15.86110782623291,89.81927490234375,186.26302337646484,75.98484802246094,75.9000015258789,61.08940887451172,99.98915100097656,0.0,50.604488558120494,194174.0,21.133697509765625,22.874420166015625,20.18170166015625,19.2569580078125,33.725000858306885
1972-03-19 16:20:20,15.871512413024902,90.06024169921875,187.3779296875,75.98484802246094,76.20000457763672,61.08940887451172,99.98915100097656,0.0,51.29059292640577,194174.0,16.781829833984375,20.508102416992188,22.08564758300781,22.221649169921875,33.725000858306885
1972-03-19 16:20:21,15.914851188659668,90.18072509765624,187.01171875,75.98484802246094,76.9000015258789,61.08940887451172,99.98915100097656,0.0,49.82151843748635,194174.0,20.58970642089844,22.874420166015625,19.365737915039062,21.4600830078125,33.725000858306885
1972-03-19 16:20:22,15.938104629516602,90.06024169921875,187.95572662353516,75.98484802246094,75.70000457763672,61.08940887451172,99.98915100097656,0.0,52.764533744399486,194174.0,16.40106201171875,20.970489501953125,23.092010498046875,22.629638671875,33.725000858306885
1972-03-19 16:20:23,15.945368766784668,89.93975830078125,185.4736328125,75.98484802246094,75.19999694824219,61.08940887451172,99.98915100097656,0.0,50.61444523903837,194174.0,20.50811767578125,20.20892333984375,19.17535400390625,22.1944580078125,33.725000858306885
1972-03-19 16:20:24,15.916086196899414,89.93975830078125,186.31185150146484,75.98484802246094,75.70000457763672,61.08940887451172,99.99276733398438,0.0,53.73080896621569,194174.0,17.325820922851562,20.78009033203125,22.79281616210937,19.773727416992188,33.725000858306885
1972-03-19 16:20:25,15.870888710021973,89.93975830078125,187.06053924560547,75.98484802246094,76.70000457763672,61.08940887451172,99.99276733398438,0.0,51.95053886191503,194174.0,20.426513671875,21.32406616210937,21.5960693359375,22.004058837890625,33.725000858306885
1972-03-19 16:20:26,15.829628944396973,90.0,187.2802734375,75.98484802246094,76.0999984741211,61.08940887451172,99.98915100097656,0.0,53.285219948779925,194174.0,16.61865234375,22.956024169921875,24.424774169921875,19.2569580078125,33.725000858306885
1972-03-19 16:20:27,15.790581703186035,90.1204833984375,186.14095306396482,75.98484802246094,76.30000305175781,61.08940887451172,99.99276733398438,0.0,49.5598433954145,194174.0,19.55615234375,20.181716918945312,19.501739501953125,18.767364501953125,33.725000858306885
1972-03-19 16:20:28,15.779019355773926,90.06024169921875,187.71158599853516,75.98484802246094,76.20000457763672,61.08940887451172,99.98915100097656,0.0,50.89835321396433,194174.0,16.999420166015625,19.828125,22.276031494140625,21.759262084960938,33.70000076293945
1972-03-19 16:20:29,15.785717964172363,90.0,186.5559844970703,75.98484802246094,76.20000457763672,61.08940887451172,99.99276733398438,0.0,53.1424307771775,194174.0,16.292266845703125,23.9351806640625,20.834487915039062,20.64410400390625,33.725000858306885
1972-03-19 16:20:30,15.800601959228516,89.93975830078125,186.9547576904297,75.98484802246094,75.70000457763672,61.08940887451172,99.99276733398438,0.0,52.22428829031541,194174.0,19.664947509765625,20.9976806640625,18.87615966796875,19.88252258300781,33.725000858306885
1972-03-19 16:20:31,15.84926986694336,89.93975830078125,186.70247650146484,75.98484802246094,75.5,61.08940887451172,99.98915100097656,0.0,52.42013184297357,194174.0,20.372116088867188,20.2633056640625,20.45370483398437,17.1898193359375,33.725000858306885
1972-03-19 16:20:32,15.877290725708008,90.06024169921875,187.61393737792966,75.98484802246094,76.4000015258789,61.08940887451172,99.99276733398438,0.0,51.97258775631217,194174.0,17.434616088867188,19.12094116210937,24.26156616210937,20.290512084960938,33.725000858306885
1972-03-19 16:20:33,15.888154983520508,90.06024169921875,186.474609375,75.98484802246094,75.70000457763672,61.08940887451172,99.99276733398438,0.0,49.71192065660748,194174.0,21.02490234375,25.104736328125,19.284149169921875,18.87615966796875,33.725000858306885
1972-03-19 16:20:34,15.880037307739258,90.0,186.60482025146484,75.98484802246094,75.30000305175781,61.08940887451172,99.99276733398438,0.0,52.9091465199437,194174.0,16.10186767578125,20.72569274902344,22.629638671875,22.575225830078125,33.70000076293945
1972-03-19 16:20:35,15.84766960144043,89.93975830078125,185.91307830810547,75.98484802246094,76.70000457763672,61.08940887451172,99.99276733398438,0.0,51.755170066037664,194174.0,20.31771850585937,22.901611328125,17.3258056640625,19.9913330078125,33.70000076293945
